architecture,trial,thdv_pct,mvasc3,line_scale,source_count,tdd_proxy_pct
dc_backbone,11,0.420779952456254,2325.5530663044665,0.9000171962942373,1,0.23961427336450555
dc_backbone,12,0.42794376848281146,2463.3024942713755,1.2173641959845614,1,0.23961427336450555
dc_backbone,13,0.46540762227104976,2064.757622555352,1.124953059616249,1,0.23961427336450555
dc_backbone,14,0.6660155237515526,1155.5964309328015,1.2513479290971405,1,0.23961427336450555
dc_backbone,15,0.5075160327319062,1937.4392030634135,1.4319104641687566,1,0.23961427336450555
dc_backbone,16,0.5687352277691846,1566.6980410079345,1.3745535893392589,1,0.23961427336450555
dc_backbone,17,0.4700545804457751,1876.9593750999709,0.8642340068850248,1,0.23961427336450555
dc_backbone,18,0.5017158506969204,1858.6407351180856,1.2204607663602234,1,0.23961427336450555
dc_backbone,19,0.4584079489007291,2121.7934911585226,1.125223887335878,1,0.23961427336450555
dc_backbone,20,0.8362130429000232,818.2530010242651,1.3020281173633697,1,0.23961427336450555
dc_backbone,21,0.6000905496845821,1424.638975861217,1.3615157078103213,1,0.23961427336450555
dc_backbone,22,0.44970673616959705,2206.5486467314745,1.1418268624843304,1,0.23961427336450555
dc_backbone,23,0.43994338485326123,2090.5863012323625,0.8164762651196529,1,0.23961427336450555
dc_backbone,24,0.4428822838205273,2030.00052369823,0.7578733419927604,1,0.23961427336450555
dc_backbone,25,0.43977713984866923,2379.7056830059764,1.2692549628462662,1,0.23961427336450555
dc_backbone,26,0.47515230561442956,1918.5920661012624,1.0024832353704938,1,0.23961427336450555
dc_backbone,27,0.4117394250591578,2474.5400471579105,0.978737683743771,1,0.23961427336450555
dc_backbone,28,0.5328285454564831,1535.10683763067,0.9431502234040882,1,0.23961427336450555
dc_backbone,29,0.4534416048668998,1989.532260863162,0.8381446622072677,1,0.23961427336450555
dc_backbone,30,0.4972832383735333,1763.451541872371,0.9940731966125517,1,0.23961427336450555
dc_backbone,31,0.7016261228972945,906.0502477331426,0.7715998660532544,1,0.23961427336450555
dc_backbone,32,0.5496020742454997,1439.9735313233473,0.9136921323111481,1,0.23961427336450555
dc_backbone,33,0.4345141322574569,2244.8650255872685,0.9840265399579273,1,0.23961427336450555
dc_backbone,34,0.46538825296781944,2215.503160403076,1.3725068788284285,1,0.23961427336450555
dc_backbone,35,0.47010633556341513,2213.179316632949,1.43272559601151,1,0.23961427336450555
dc_backbone,36,0.48691686824612346,1816.7687565111496,0.9677961903960238,1,0.23961427336450555
dc_backbone,37,0.42994621636231667,2151.064579170155,0.7667116990124695,1,0.23961427336450555
dc_backbone,38,0.6554621337437341,1123.150516217363,1.0804880797721044,1,0.23961427336450555
dc_backbone,39,0.5063216846360622,1881.5939358271066,1.3164209577770798,1,0.23961427336450555
dc_backbone,40,0.44897397857355414,2330.4898549433797,1.3268581009556601,1,0.23961427336450555
dc_backbone,41,0.6281042653347636,1093.4404046552602,0.7773058215862699,1,0.23961427336450555
dc_backbone,42,0.5088840641627639,1904.1965146206996,1.387754366377769,1,0.23961427336450555
dc_backbone,43,0.5877517708833543,1411.2723850483083,1.2174535687180974,1,0.23961427336450555
dc_backbone,44,0.6156405437904642,1247.255877222711,1.0774388040378353,1,0.23961427336450555
dc_backbone,45,0.5020583997789976,1968.3939091452605,1.4218874618830069,1,0.23961427336450555
dc_backbone,46,0.5939362270079369,1251.901944232689,0.8986644581161448,1,0.23961427336450555
dc_backbone,47,0.4319262815993276,2233.0371119115325,0.9271699798454032,1,0.23961427336450555
dc_backbone,48,0.5515562368067533,1666.390666254946,1.4056867313739276,1,0.23961427336450555
dc_backbone,49,0.7484371752881989,983.0910778816774,1.3439895204606935,1,0.23961427336450555
dc_backbone,50,0.5152534737615526,1858.2096381263664,1.3777191431960465,1,0.23961427336450555
dc_backbone,51,0.4840808768925021,1869.7588676284956,1.0281249386848923,1,0.23961427336450555
dc_backbone,52,0.5200823105387818,1741.8862835324471,1.2142734325961353,1,0.23961427336450555
dc_backbone,53,0.6123593555806703,1381.298245016172,1.3720176764470682,1,0.23961427336450555
dc_backbone,54,0.6380681836572273,1299.1396854728398,1.3964404073256271,1,0.23961427336450555
dc_backbone,55,0.6770944343629619,1073.9395326929903,1.1092230044065459,1,0.23961427336450555
dc_backbone,56,0.460473323585037,2156.0771834528528,1.2090467136491747,1,0.23961427336450555
dc_backbone,57,0.4568286253036097,2036.4170115748157,0.9632691463441704,1,0.23961427336450555
dc_backbone,58,0.6885191249575457,1083.6429730159184,1.2224798153679475,1,0.23961427336450555
dc_backbone,59,0.46488793812667917,2024.7170968557293,1.051234896677347,1,0.23961427336450555
